Concept,Taxonomy,Value,Filing Date,End Date,Unit,Fiscal Period,Form Type,Accession Number
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,us-gaap,3460000000,2024-04-25,2024-03-31,USD,Q3,10-Q,0000950170-24-048288
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,us-gaap,3323000000,2024-07-30,2024-06-30,USD,FY,10-K,0000950170-24-087843
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,us-gaap,3323000000,2024-10-30,2024-06-30,USD,Q1,10-Q,0000950170-24-118967
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,us-gaap,3323000000,2024-12-03,2024-06-30,USD,,8-K,0000950170-24-132722
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,us-gaap,3323000000,2025-01-29,2024-06-30,USD,Q2,10-Q,0000950170-25-010491
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,us-gaap,3323000000,2025-04-30,2024-06-30,USD,Q3,10-Q,0000950170-25-061046
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,us-gaap,3323000000,2025-07-30,2024-06-30,USD,FY,10-K,0000950170-25-100235
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,us-gaap,2045000000,2024-10-30,2024-09-30,USD,Q1,10-Q,0000950170-24-118967
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,us-gaap,2423000000,2025-01-29,2024-12-31,USD,Q2,10-Q,0000950170-25-010491
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,us-gaap,1893000000,2025-04-30,2025-03-31,USD,Q3,10-Q,0000950170-25-061046
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,us-gaap,1560000000,2025-07-30,2025-06-30,USD,FY,10-K,0000950170-25-100235
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,91037000000,2018-10-24,2018-06-30,USD,Q1,10-Q,0001564590-18-024893
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,91037000000,2019-01-30,2018-06-30,USD,Q2,10-Q,0001564590-19-001392
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,91037000000,2019-04-24,2018-06-30,USD,Q3,10-Q,0001564590-19-012709
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,91037000000,2019-08-01,2018-06-30,USD,FY,10-K,0001564590-19-027952
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,72379000000,2018-10-24,2018-09-30,USD,Q1,10-Q,0001564590-18-024893
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,23053000000,2019-01-30,2018-12-31,USD,Q2,10-Q,0001564590-19-001392
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,12734000000,2019-04-24,2019-03-31,USD,Q3,10-Q,0001564590-19-012709
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,2678000000,2019-08-01,2019-06-30,USD,FY,10-K,0001564590-19-027952
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,2678000000,2019-10-23,2019-06-30,USD,Q1,10-Q,0001564590-19-037549
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,2678000000,2020-01-29,2019-06-30,USD,Q2,10-Q,0001564590-20-002450
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,2678000000,2020-04-29,2019-06-30,USD,Q3,10-Q,0001564590-20-019706
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,2678000000,2020-07-30,2019-06-30,USD,FY,10-K,0001564590-20-034944
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,6876000000,2019-10-23,2019-09-30,USD,Q1,10-Q,0001564590-19-037549
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,11099000000,2020-01-29,2019-12-31,USD,Q2,10-Q,0001564590-20-002450
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,7908000000,2020-04-29,2020-03-31,USD,Q3,10-Q,0001564590-20-019706
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,4552000000,2020-07-30,2020-06-30,USD,FY,10-K,0001564590-20-034944
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,4552000000,2020-10-27,2020-06-30,USD,Q1,10-Q,0001564590-20-047996
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,4552000000,2021-01-26,2020-06-30,USD,Q2,10-Q,0001564590-21-002316
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,4552000000,2021-04-27,2020-06-30,USD,Q3,10-Q,0001564590-21-020891
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,4552000000,2021-07-29,2020-06-30,USD,FY,10-K,0001564590-21-039151
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,4196000000,2020-10-27,2020-09-30,USD,Q1,10-Q,0001564590-20-047996
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,5914000000,2021-01-26,2020-12-31,USD,Q2,10-Q,0001564590-21-002316
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,11124000000,2021-04-27,2021-03-31,USD,Q3,10-Q,0001564590-21-020891
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,11389000000,2021-07-29,2021-06-30,USD,FY,10-K,0001564590-21-039151
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,11389000000,2021-10-26,2021-06-30,USD,Q1,10-Q,0001564590-21-051992
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,11389000000,2022-01-25,2021-06-30,USD,Q2,10-Q,0001564590-22-002324
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,11389000000,2022-04-26,2021-06-30,USD,Q3,10-Q,0001564590-22-015675
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,11389000000,2022-07-28,2021-06-30,USD,FY,10-K,0001564590-22-026876
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,9925000000,2021-10-26,2021-09-30,USD,Q1,10-Q,0001564590-21-051992
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,7936000000,2022-01-25,2021-12-31,USD,Q2,10-Q,0001564590-22-002324
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,44925000000,2022-04-26,2022-03-31,USD,Q3,10-Q,0001564590-22-015675
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,69641000000,2022-07-28,2022-06-30,USD,FY,10-K,0001564590-22-026876
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,69641000000,2022-10-25,2022-06-30,USD,Q1,10-Q,0001564590-22-035087
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,69641000000,2023-01-24,2022-06-30,USD,Q2,10-Q,0001564590-23-000733
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,69641000000,2023-04-25,2022-06-30,USD,Q3,10-Q,0000950170-23-014423
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,69641000000,2023-07-27,2022-06-30,USD,FY,10-K,0000950170-23-035122
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,71035000000,2022-10-25,2022-09-30,USD,Q1,10-Q,0001564590-22-035087
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,48310000000,2023-01-24,2022-12-31,USD,Q2,10-Q,0001564590-23-000733
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,15258000000,2023-04-25,2023-03-31,USD,Q3,10-Q,0000950170-23-014423
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,10721000000,2023-07-27,2023-06-30,USD,FY,10-K,0000950170-23-035122
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,10721000000,2023-10-24,2023-06-30,USD,Q1,10-Q,0000950170-23-054855
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,10721000000,2024-01-30,2023-06-30,USD,Q2,10-Q,0000950170-24-008814
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,10721000000,2024-04-25,2023-06-30,USD,Q3,10-Q,0000950170-24-048288
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,10721000000,2024-07-30,2023-06-30,USD,FY,10-K,0000950170-24-087843
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,10721000000,2024-12-03,2023-06-30,USD,,8-K,0000950170-24-132722
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,3018000000,2023-10-24,2023-09-30,USD,Q1,10-Q,0000950170-23-054855
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,945000000,2024-01-30,2023-12-31,USD,Q2,10-Q,0000950170-24-008814
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,1998000000,2024-04-25,2024-03-31,USD,Q3,10-Q,0000950170-24-048288
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,2157000000,2024-07-30,2024-06-30,USD,FY,10-K,0000950170-24-087843
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,2157000000,2024-10-30,2024-06-30,USD,Q1,10-Q,0000950170-24-118967
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,2157000000,2024-12-03,2024-06-30,USD,,8-K,0000950170-24-132722
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,2157000000,2025-01-29,2024-06-30,USD,Q2,10-Q,0000950170-25-010491
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,2157000000,2025-04-30,2024-06-30,USD,Q3,10-Q,0000950170-25-061046
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,2157000000,2025-07-30,2024-06-30,USD,FY,10-K,0000950170-25-100235
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,292000000,2024-10-30,2024-09-30,USD,Q1,10-Q,0000950170-24-118967
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,3028000000,2025-01-29,2024-12-31,USD,Q2,10-Q,0000950170-25-010491
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,2927000000,2025-04-30,2025-03-31,USD,Q3,10-Q,0000950170-25-061046
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,us-gaap,4560000000,2025-07-30,2025-06-30,USD,FY,10-K,0000950170-25-100235
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,1124000000,2018-10-24,2018-06-30,USD,Q1,10-Q,0001564590-18-024893
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,1124000000,2019-01-30,2018-06-30,USD,Q2,10-Q,0001564590-19-001392
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,1124000000,2019-04-24,2018-06-30,USD,Q3,10-Q,0001564590-19-012709
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,1124000000,2019-08-01,2018-06-30,USD,FY,10-K,0001564590-19-027952
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,1014000000,2018-10-24,2018-09-30,USD,Q1,10-Q,0001564590-18-024893
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,159000000,2019-01-30,2018-12-31,USD,Q2,10-Q,0001564590-19-001392
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,34000000,2019-04-24,2019-03-31,USD,Q3,10-Q,0001564590-19-012709
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,5000000,2019-08-01,2019-06-30,USD,FY,10-K,0001564590-19-027952
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,5000000,2019-10-23,2019-06-30,USD,Q1,10-Q,0001564590-19-037549
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,5000000,2020-01-29,2019-06-30,USD,Q2,10-Q,0001564590-20-002450
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,5000000,2020-04-29,2019-06-30,USD,Q3,10-Q,0001564590-20-019706
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,5000000,2020-07-30,2019-06-30,USD,FY,10-K,0001564590-20-034944
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,27000000,2019-10-23,2019-09-30,USD,Q1,10-Q,0001564590-19-037549
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,104000000,2020-01-29,2019-12-31,USD,Q2,10-Q,0001564590-20-002450
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,173000000,2020-04-29,2020-03-31,USD,Q3,10-Q,0001564590-20-019706
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,31000000,2020-07-30,2020-06-30,USD,FY,10-K,0001564590-20-034944
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,31000000,2020-10-27,2020-06-30,USD,Q1,10-Q,0001564590-20-047996
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,31000000,2021-01-26,2020-06-30,USD,Q2,10-Q,0001564590-21-002316
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,31000000,2021-04-27,2020-06-30,USD,Q3,10-Q,0001564590-21-020891
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,31000000,2021-07-29,2020-06-30,USD,FY,10-K,0001564590-21-039151
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,22000000,2020-10-27,2020-09-30,USD,Q1,10-Q,0001564590-20-047996
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,26000000,2021-01-26,2020-12-31,USD,Q2,10-Q,0001564590-21-002316
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,260000000,2021-04-27,2021-03-31,USD,Q3,10-Q,0001564590-21-020891
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,132000000,2021-07-29,2021-06-30,USD,FY,10-K,0001564590-21-039151
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,132000000,2021-10-26,2021-06-30,USD,Q1,10-Q,0001564590-21-051992
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,132000000,2022-01-25,2021-06-30,USD,Q2,10-Q,0001564590-22-002324
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,132000000,2022-04-26,2021-06-30,USD,Q3,10-Q,0001564590-22-015675
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,132000000,2022-07-28,2021-06-30,USD,FY,10-K,0001564590-22-026876
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,118000000,2021-10-26,2021-09-30,USD,Q1,10-Q,0001564590-21-051992
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,85000000,2022-01-25,2021-12-31,USD,Q2,10-Q,0001564590-22-002324
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,1185000000,2022-04-26,2022-03-31,USD,Q3,10-Q,0001564590-22-015675
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,2368000000,2022-07-28,2022-06-30,USD,FY,10-K,0001564590-22-026876
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,2368000000,2022-10-25,2022-06-30,USD,Q1,10-Q,0001564590-22-035087
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,2368000000,2023-01-24,2022-06-30,USD,Q2,10-Q,0001564590-23-000733
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,2368000000,2023-04-25,2022-06-30,USD,Q3,10-Q,0000950170-23-014423
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,2368000000,2023-07-27,2022-06-30,USD,FY,10-K,0000950170-23-035122
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,4036000000,2022-10-25,2022-09-30,USD,Q1,10-Q,0001564590-22-035087
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,2964000000,2023-01-24,2022-12-31,USD,Q2,10-Q,0001564590-23-000733
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,407000000,2023-04-25,2023-03-31,USD,Q3,10-Q,0000950170-23-014423
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,398000000,2023-07-27,2023-06-30,USD,FY,10-K,0000950170-23-035122
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,398000000,2023-10-24,2023-06-30,USD,Q1,10-Q,0000950170-23-054855
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,398000000,2024-01-30,2023-06-30,USD,Q2,10-Q,0000950170-24-008814
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,398000000,2024-04-25,2023-06-30,USD,Q3,10-Q,0000950170-24-048288
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,398000000,2024-07-30,2023-06-30,USD,FY,10-K,0000950170-24-087843
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,398000000,2024-12-03,2023-06-30,USD,,8-K,0000950170-24-132722
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,89000000,2023-10-24,2023-09-30,USD,Q1,10-Q,0000950170-23-054855
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,16000000,2024-01-30,2023-12-31,USD,Q2,10-Q,0000950170-24-008814
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,31000000,2024-04-25,2024-03-31,USD,Q3,10-Q,0000950170-24-048288
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,25000000,2024-07-30,2024-06-30,USD,FY,10-K,0000950170-24-087843
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,25000000,2024-10-30,2024-06-30,USD,Q1,10-Q,0000950170-24-118967
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,25000000,2024-12-03,2024-06-30,USD,,8-K,0000950170-24-132722
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,25000000,2025-01-29,2024-06-30,USD,Q2,10-Q,0000950170-25-010491
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,25000000,2025-04-30,2024-06-30,USD,Q3,10-Q,0000950170-25-061046
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,25000000,2025-07-30,2024-06-30,USD,FY,10-K,0000950170-25-100235
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,4000000,2024-10-30,2024-09-30,USD,Q1,10-Q,0000950170-24-118967
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,88000000,2025-01-29,2024-12-31,USD,Q2,10-Q,0000950170-25-010491
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,70000000,2025-04-30,2025-03-31,USD,Q3,10-Q,0000950170-25-061046
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,us-gaap,65000000,2025-07-30,2025-06-30,USD,FY,10-K,0000950170-25-100235
DebtSecuritiesAvailableForSaleRealizedGain,us-gaap,108000000,2019-08-01,2017-06-30,USD,FY,10-K,0001564590-19-027952
DebtSecuritiesAvailableForSaleRealizedGain,us-gaap,13000000,2018-10-24,2017-09-30,USD,Q1,10-Q,0001564590-18-024893
DebtSecuritiesAvailableForSaleRealizedGain,us-gaap,18000000,2019-01-30,2017-12-31,USD,Q2,10-Q,0001564590-19-001392
DebtSecuritiesAvailableForSaleRealizedGain,us-gaap,5000000,2019-01-30,2017-12-31,USD,Q2,10-Q,0001564590-19-001392
DebtSecuritiesAvailableForSaleRealizedGain,us-gaap,22000000,2019-04-24,2018-03-31,USD,Q3,10-Q,0001564590-19-012709
DebtSecuritiesAvailableForSaleRealizedGain,us-gaap,4000000,2019-04-24,2018-03-31,USD,Q3,10-Q,0001564590-19-012709
DebtSecuritiesAvailableForSaleRealizedGain,us-gaap,27000000,2019-08-01,2018-06-30,USD,FY,10-K,0001564590-19-027952
DebtSecuritiesAvailableForSaleRealizedGain,us-gaap,27000000,2020-07-30,2018-06-30,USD,FY,10-K,0001564590-20-034944
DebtSecuritiesAvailableForSaleRealizedGain,us-gaap,7000000,2018-10-24,2018-09-30,USD,Q1,10-Q,0001564590-18-024893
DebtSecuritiesAvailableForSaleRealizedGain,us-gaap,7000000,2019-10-23,2018-09-30,USD,Q1,10-Q,0001564590-19-037549
DebtSecuritiesAvailableForSaleRealizedGain,us-gaap,13000000,2019-01-30,2018-12-31,USD,Q2,10-Q,0001564590-19-001392
